"상태","업체명","식별번호","규격","2025-12-17","2025-12-24","2025-12-26","2025-12-30","2025-12-31","2026-01-02","2026-01-12","변동액","계약종료일"
"SAME","주식회사 트리엠","25726677","데스크톱컴퓨터, 트리엠, TAR-TB76-506, AMD Ryzen5 Pro 7645(3.8GHz)","805700","","805700","805100","805100","1035800","1035800","0","2029.06.25"
"UP","주식회사 서버앤컴퓨터","24589670","데스크톱컴퓨터, 서버앤컴퓨터, DODE-N5812, Intel Core i5 12500(3.0GHz)","806000","","806000","805700","806000","806000","1027200","221200","2026.04.29"
"SAME","주식회사 대우루컴즈","25228777","데스크톱컴퓨터, 대우루컴즈, DS361A-346500, Intel Core i5 13400(2.5GHz)","806000","","","","","",,"0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569832","데스크톱컴퓨터, 에이텍컴퓨터, A3SC-4NBDN, Intel Core i5 13400(2.5GHz)","806000","","806000","806000","805700","1021000","1021000","0","2029.09.30"
"SAME","주식회사 삼보컴퓨터","25737594","데스크톱컴퓨터, 삼보컴퓨터, DG485-B771-001, AMD Ryzen 7 PRO 7745(3.8GHz)","809000","","809000","806000","806000","1024000","1024000","0","2029.09.30"
"SAME","주식회사 삼보컴퓨터","25737593","데스크톱컴퓨터, 삼보컴퓨터, DT285-B771-001, AMD Ryzen 7 PRO 7745(3.8GHz)","809000","","809000","809000","809000","1024000","1024000","0","2029.09.30"
"UP","주식회사 에이치케이시스템","25180380","데스크톱컴퓨터, 에이치케이시스템, HMAC-RPXC1PC, AMD Ryzen7 PRO 7745(3.8GHz)","810000","","810000","809000","809000","810000","1069800","259800","2029.09.30"
"UP","주식회사 라인피아","25710514","데스크톱컴퓨터, 라인피아, LP-M513-821M, Intel Core i5 13400(2.5GHz)","814000","","814000","810000","810000","814000","954400","140400","2029.09.30"
"UP","주식회사 라인피아","25710926","데스크톱컴퓨터, 라인피아, LP-S513-821S, Intel Core i5 13400(2.5GHz)","814000","","814000","814000","814000","814000","954400","140400","2029.09.30"
"UP","(주)컴트리","25101217","데스크톱컴퓨터, 컴트리, CSG-D5H1LB0, Intel Core i5 13500(2.5GHz)","814300","","814300","814000","814000","814300","1093100","278800","2029.09.30"
"SAME","주식회사 테트라","25356976","데스크톱컴퓨터, 테트라, T-KMDT415S8, Intel Core i3 14100(3.5GHz)","814300","","814300","814300","814300","930200","930200","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","24487399","데스크톱컴퓨터, 위더스컴퓨터, H6T-50N28, Intel Core i5 12500(3.0GHz)","815000","","815000","814300","814300","992000","992000","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","24487393","데스크톱컴퓨터, 위더스컴퓨터, H6S-50N28, Intel Core i5 12500(3.0GHz)","815000","","815000","815000","815000","992000","992000","0","2029.09.30"
"SAME","주식회사 아이티에스","24814303","데스크톱컴퓨터, 아이티에스, ITS-DS12-G5B21, Intel Core i5 12500(3.0GHz)","815000","","815000","815000","815000","1150000","1150000","0","2028.02.12"
"SAME","주식회사 아이티에스","24814341","데스크톱컴퓨터, 아이티에스, ITS-DT12-G5B21, Intel Core i5 12500(3.0GHz)","815000","","815000","815000","815000","1150000","1150000","0","2028.02.12"
"SAME","스마트솔루션 유한회사","24814224","데스크톱컴퓨터, 스마트솔루션, SDT5A-G0820, Intel Core i5 12500(3.0GHz)","819300","869300","869300","869300","869300","869300","869300","0","2028.02.09"
"SAME","스마트솔루션 유한회사","24814228","데스크톱컴퓨터, 스마트솔루션, SDS5A-G0820, Intel Core i5 12500(3.0GHz)","819300","869300","869300","869300","869300","869300","869300","0","2028.02.09"
"UP","주식회사 서버앤컴퓨터","24589672","데스크톱컴퓨터, 서버앤컴퓨터, DODE-N7812, Intel Core i7 12700(2.1GHz)","825000","","825000","818800","818800","825000","1004200","179200","2026.04.29"
"UP","(주)컴트리","25797461","데스크톱컴퓨터, 컴트리, CM4-E11-B0003, Intel Core i3 14100(3.5GHz)","825600","","825600","825000","825000","825600","1051600","226000","2029.09.30"
"SAME","주식회사 주연테크","24509634","데스크톱컴퓨터, 주연테크, JA-125R2S, Intel Core i5 12500(3GHz)","827600","","827600","","","",,"0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569858","데스크톱컴퓨터, 에이텍컴퓨터, A2TC-5NBDN, Intel Core i5 12500(3.0GHz)","830000","","","","","",,"0","2029.09.30"
"UP","(주)컴트리","25101167","데스크톱컴퓨터, 컴트리, CMG-D5H1JB0, Intel Core i5 13500(2.5GHz)","830600","","830600","825600","825600","830600","1089400","258800","2029.09.30"
"SAME","주식회사 대우루컴즈","25770992","데스크톱컴퓨터, 대우루컴즈, DK46A-418200, Intel Core i3-14100(3.5GHz)","832000","","832000","830600","830600","923000",,"0","2029.09.30"
"UP","(주)컴트리","25101165","데스크톱컴퓨터, 컴트리, CMG-D5H8JB0, Intel Core i5 13500(2.5GHz)","832600","","832600","832000","832000","832600","1063400","230800","2029.09.30"
"SAME","주식회사 기린","25309000","데스크톱컴퓨터, 기린, KR161-T3508220, Intel Core i5-13500(2.5GHz)","833800","","833800","832600","832600","1023800","1023800","0","2029.09.30"
"SAME","주식회사 아이티에스","24814343","데스크톱컴퓨터, 아이티에스, ITS-DT12-G5B51, Intel Core i5 12500(3.0GHz)","835000","","835000","833800","833800","1190000","1190000","0","2028.02.12"
"SAME","주식회사 아이티에스","24814305","데스크톱컴퓨터, 아이티에스, ITS-DS12-G5B51, Intel Core i5 12500(3.0GHz)","835000","","835000","835000","835000","1190000","1190000","0","2028.02.12"
"SAME","주식회사 대우루컴즈","25564111","데스크톱컴퓨터, 대우루컴즈, DT361B-348220, Intel Core i5 13400(2.5GHz)","836000","","","","","",,"0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569864","데스크톱컴퓨터, 에이텍컴퓨터, A3TC-4NACF, Intel Core i5 13400(2.5GHz)","836000","","","","","",,"0","2029.09.30"
"SAME","위메이드 보호작업장","25229313","데스크톱컴퓨터, 위메이드 보호작업장, RTM-T1ZM5VZ, Intel Core i3 13100(3.4GHz)","838900","","838900","835000","835000","995000","995000","0","2026.07.19"
"SAME","(주)유투","25479183","데스크톱컴퓨터, 유투, S3E2-220, Intel Core i3 14100(3.5GHz)","839000","","839000","838900","838900","1118300","1118300","0","2029.09.30"
"SAME","주식회사 성주컴텍","25776527","데스크톱컴퓨터, 성주컴텍, SD110-GRRB24S1M, Intel Core i5 14400(2.5GHz)","839000","","839000","839000","839000","1148300","1148300","0","2029.09.30"
"SAME","주식회사 기린","25308416","데스크톱컴퓨터, 기린, KR176-S3416300, Intel Core i5-13400(2.5GHz)","840000","","840000","839000","839000","1103000","1103000","0","2029.09.30"
"SAME","주식회사 아이티에스","24814311","데스크톱컴퓨터, 아이티에스, ITS-DS12-G7B50, Intel Core i7 12700(2.1GHz)","840000","","840000","840000","840000","1165000","1165000","0","2028.02.12"
"SAME","주식회사 아이티에스","24814349","데스크톱컴퓨터, 아이티에스, ITS-DT12-G7B50, Intel Core i7 12700(2.1GHz)","840000","","840000","840000","840000","1165000","1165000","0","2028.02.12"
"DOWN","주식회사 삼보컴퓨터","25737226","데스크톱컴퓨터, 삼보컴퓨터, DM482-GC31-001, Intel Core i3 14100(3.5GHz)","841000","","841000","840000","840000","1089000","1083000","-6000","2029.09.30"
"SAME","주식회사 트리엠","25470518","데스크톱컴퓨터, 트리엠, TAR-SA77-506, AMD Ryzen7 PRO 7745(3.8GHz)","841900","","841900","841900","841900","1037000","1037000","0","2029.06.25"
"SAME","주식회사 트리엠","25470522","데스크톱컴퓨터, 트리엠, TAR-TA77-506, AMD Ryzen7 PRO 7745(3.8GHz)","841900","","841900","841000","841000","1037000","1037000","0","2029.06.25"
"SAME","위더스컴퓨터 주식회사","24487400","데스크톱컴퓨터, 위더스컴퓨터, H6T-50N58, Intel Core i5 12500(3.0GHz)","844000","","844000","844000","844000","1031000","1031000","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","24487394","데스크톱컴퓨터, 위더스컴퓨터, H6S-50N58, Intel Core i5 12500(3.0GHz)","844000","","844000","841900","841900","1031000","1031000","0","2029.09.30"
"SAME","주식회사 테트라","24890374","데스크톱컴퓨터, 테트라, T-MDT352S8, Intel Core i5 13500(2.5GHz)","845000","","845000","844000","844000","964000","964000","0","2029.09.30"
"UP","주식회사 에이치케이시스템","25769853","데스크톱컴퓨터, 에이치케이시스템, HT7B-DX50P0, AMD Ryzen5 PRO 7645(3.8GHz)","846800","","846800","846800","846800","846800","1023200","176400","2029.09.30"
"UP","주식회사 에이치케이시스템","25770790","데스크톱컴퓨터, 에이치케이시스템, HS7B-DX50P0, AMD Ryzen5 PRO 7645(3.8GHz)","846800","","846800","845000","845000","846800","1023200","176400","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569821","데스크톱컴퓨터, 에이텍컴퓨터, A2SC-5NBDN, Intel Core i5 12500(3.0GHz)","849000","","","","","",,"0","2029.09.30"
"SAME","주식회사 기린","25117357","데스크톱컴퓨터, 기린, KR176-T3416300, Intel Core i5 13400(2.5GHz)","850000","","850000","846800","846800","1113000","1113000","0","2029.09.30"
"SAME","주식회사 트리엠","25204704","데스크톱컴퓨터, 트리엠, TX3-R4-506, Intel Core i5 13400(2.5GHz)","850100","","850100","850000","850000","1094800","1094800","0","2029.06.25"
"SAME","주식회사 대우루컴즈","25236494","데스크톱컴퓨터, 대우루컴즈, DT361B-346220, Intel Core i5 13400(2.5GHz)","851000","","","","","",,"0","2029.09.30"
"SAME","주식회사 성주컴텍","25231918","데스크톱컴퓨터, 성주컴텍, SD110-GRYB760S1M, AMD Ryzen5 PRO 7645(3.8GHz)","851900","","851900","850100","850100","1153500","1153500","0","2029.09.30"
"SAME","주식회사 성주컴텍","25231933","데스크톱컴퓨터, 성주컴텍, TD210-GRYB760S1M, AMD Ryzen5 PRO 7645(3.8GHz)","851900","","851900","851900","851900","1153500","1153500","0","2029.09.30"
"UP","주식회사 에이치케이시스템","25769811","데스크톱컴퓨터, 에이치케이시스템, HMI3-C4XE0PC, Intel Core i5 12400(2.5GHz)","852000","852000","852000","852000","852000","852000","1045800","193800","2029.09.30"
"UP","주식회사 에이치케이시스템","25770751","데스크톱컴퓨터, 에이치케이시스템, HSI3-C4XE0PB, Intel Core i5 12400(2.5GHz)","852000","","852000","851900","851900","852000","1045800","193800","2029.09.30"
"UP","(주)컴트리","25797453","데스크톱컴퓨터, 컴트리, CS4-E11-Q0001, Intel Core i3 14100(3.5GHz)","852100","852100","852100","852000","852000","852100","1082800","230700","2029.09.30"
"UP","(주)컴트리","25101168","데스크톱컴퓨터, 컴트리, CMG-D5H1LB0, Intel Core i5 13500(2.5GHz)","852300","852300","852300","852100","852100","852300","1131100","278800","2029.09.30"
"SAME","(주)유투","25479200","데스크톱컴퓨터, 유투, T3E2-520, Intel Core i3 14100(3.5GHz)","855000","855000","855000","852300","855000","1169300","1169300","0","2029.09.30"
"SAME","주식회사 아이티에스","25155356","데스크톱컴퓨터, 아이티에스, ITS-DS13-G5A50, Intel Core i5 13500(2.5GHz)","855000","855000","855000","855000","852300","1075000","1075000","0","2028.02.12"
"SAME","주식회사 아이티에스","25155340","데스크톱컴퓨터, 아이티에스, ITS-DT13-G5A50, Intel Core i5 13500(2.5GHz)","855000","855000","855000","855000","855000","1075000","1075000","0","2028.02.12"
"SAME","스마트솔루션 유한회사","24814223","데스크톱컴퓨터, 스마트솔루션, SDT5A-G1620, Intel Core i5 12500(3.0GHz)","856200","962200","962200","962000","962000","962200","962200","0","2028.02.09"
"SAME","주식회사 비엔피","25890494","데스크톱컴퓨터, 비엔피, B5S-441T16S5H2, Intel Core i5 14400(2.5GHz)","856800","856800","856800","855000","855000","1167800","1167800","0","2029.09.30"
"SAME","주식회사 성주컴텍","25776536","데스크톱컴퓨터, 성주컴텍, TD210-GRRB24S1M, Intel Core i5 14400(2.5GHz)","859000","859000","859000","856800","856800","1168300","1168300","0","2029.09.30"
"SAME","(주)레드스톤시스템","25148540","데스크톱컴퓨터, 레드스톤시스템, CSY-3466HKP, Intel i5 13400(2.5GHz)","860500","860500","860500","860500","860500","1072500","1072500","0","2029.09.30"
"SAME","(주)레드스톤시스템","25148511","데스크톱컴퓨터, 레드스톤시스템, DMY-3466HKP, Intel i5 13400(2.5GHz)","860500","860500","860500","859000","859000","1072500","1072500","0","2029.09.30"
"SAME","(주)유투","25479182","데스크톱컴퓨터, 유투, S3E2-520, Intel Core i3 14100(3.5GHz)","861000","861000","861000","861000","861000","1175300","1175300","0","2029.09.30"
"UP","주식회사 서버앤컴퓨터","24589671","데스크톱컴퓨터, 서버앤컴퓨터, DODE-N5815, Intel Core i5 12500(3.0GHz)","861000","861000","861000","860500","860500","861000","1128200","267200","2026.04.29"
"SAME","주식회사 트리엠","25204706","데스크톱컴퓨터, 트리엠, TX3-R5-506, Intel Core i5 13500(2.5GHz)","861400","861400","861400","861000","861000","1105200","1105200","0","2029.06.25"
"UP","주식회사 라인피아","25710509","데스크톱컴퓨터, 라인피아, LP-M512-1651M, Intel Core i5 12400(2.5GHz)","862000","862000","862000","861400","861400","862000","1147000","285000","2029.09.30"
"SAME","위더스컴퓨터 주식회사","25695793","데스크톱컴퓨터, 위더스컴퓨터, B7L-440N216, Intel Core i5 14400(2.5GHz)","863000","863000","863000","862000","862000","1205000","1205000","0","2029.09.30"
"SAME","주식회사 스마트인디지털","24502763","데스크톱컴퓨터, 스마트인디지털, DLM5-PGESNT, Intel Core i5 12500(3GHz)","863500","863500","863500","863000","863000","1172600","1172600","0","2029.09.30"
"SAME","(주)레드스톤시스템","25148549","데스크톱컴퓨터, 레드스톤시스템, CSY-3566HKP, Intel i5 13500(2.5GHz)","864500","864500","864500","864500","864500","1074500","1074500","0","2029.09.30"
"SAME","(주)레드스톤시스템","25148520","데스크톱컴퓨터, 레드스톤시스템, DMY-3566HKP, Intel i5 13500(2.5GHz)","864500","864500","864500","863500","863500","1074500","1074500","0","2029.09.30"
"UP","주식회사 에이치케이시스템","25770749","데스크톱컴퓨터, 에이치케이시스템, HSB3-AX50P0, Intel Core i3 14100(3.5GHz)","865000","865000","865000","864500","864500","865000","1057600","192600","2029.09.30"
"UP","주식회사 에이치케이시스템","25769809","데스크톱컴퓨터, 에이치케이시스템, HTB3-AX50P0, Intel Core i3 14100(3.5GHz)","865000","865000","865000","865000","865000","865000","1057600","192600","2029.09.30"
"SAME","주식회사 아이티에스","25155355","데스크톱컴퓨터, 아이티에스, ITS-DS13-G5B20, Intel Core i5 13500(2.5GHz)","865000","865000","865000","865000","865000","1195000","1195000","0","2028.02.12"
"SAME","주식회사 티원엘에스","25916105","데스크톱컴퓨터, 티원엘에스, TSB-D11900, Intel Core i3 14100(3.5GHz)","865100","865100","865100","865000","865000","968300","968300","0","2029.03.18"
"UP","주식회사 인비전","25738641","데스크톱컴퓨터, 인비전, IV-S74385H2, Intel Core i3 14100(3.5GHz)","866000","866000","866000","865100","865100","866000","1024100","158100","2029.09.30"
"SAME","주식회사 트리엠","25470496","데스크톱컴퓨터, 트리엠, TX3-CB5-5506, Intel Core i5 13500(2.5GHz)","866900","866900","866900","866000","866000","1152500","1152500","0","2029.06.25"
"UP","(주)컴트리","24483647","데스크톱컴퓨터, 컴트리, CMG-C5B1LB0, Intel Core i5 12500(3.0GHz)","867200","867200","867200","866900","866900","867200","1082200","215000","2029.09.30"
"SAME","주식회사 스마트인디지털","24502752","데스크톱컴퓨터, 스마트인디지털, DLM5-HGBSAT, Intel Core i5 12500(3GHz)","867500","867500","867500","867200","867200","1080500","1080500","0","2029.09.30"
"SAME","위메이드 보호작업장","25229329","데스크톱컴퓨터, 위메이드 보호작업장, RTS-T2ZM5VZ, Intel Core i3 13100(3.4GHz)","868200","868200","868200","868200","868200","1096600","1096600","0","2026.07.19"
"SAME","위메이드 보호작업장","25229314","데스크톱컴퓨터, 위메이드 보호작업장, RTM-T2ZM5VZ, Intel Core i3 13100(3.4GHz)","868200","868200","868200","867500","867500","1096600","1096600","0","2026.07.19"
"SAME","주식회사 삼보컴퓨터","25479219","데스크톱컴퓨터, 삼보컴퓨터, DT281-GB51-012, Intel Core i5 13500(2.5GHz)","869000","869000","869000","869000","869000","1084000","1084000","0","2029.09.30"
